id    la  content
06420  0  어퓨 본투비 매트프루프 아이펜슬 좋아요~ 부드럽게 그려져서 자극없고 진짜 안번져서 지속력도 짱짱!!
06422  0  플라스틱 쓰레기가 나오지 않는 프리바의 샴푸바와 린스바에요! 천연성분으로 만들어졌음에도 거품이 잘 나서 만족스러웠어요 #클린
06424  0  저도 톤업크림 러버라 가장 잘 사용했던 제품 탑3 남기고 갈게요 !_ 코스노리 : 무난무난 손이 많이 감_ 그리니프 : 톤업이 가장 잘 됨_ 퐁당 : 촉촉 발림성 좋음#톤업크림
06448  0  에이치마인드 피부유산균 먹어봤는데 한달만 먹어도 피부결이 달라졌었어요 ! 먹다가 잠시 끊었는데 먹을 때랑 확연히 다르더라구요피부랑 장 둘 다 챙기시고 싶으면 이거 추천드려용 인스타그램 인플루언서 마켓에서 좀 더 저렴하게 구매하실 수 있어요 !#피부유산균 #유산균
06450  0  무미 카밍 케어 크림 쓰는데 트러블정말 좋아요 ! 무겁지 않은데 촉촉해요저는 복합성인데 무미 사이트 후기 보시면 수부지분들 많더라구요다들 좋다고 하셔서 추천 드려요 ㅎㅎ앰플이랑 같이 쓰시는 거 추천 드릴게용트러블 일어났을 때 이거로 기초 하고 자면 다음날 진정 되어있어요 ㅎㅎ#민감성 #병풀추출물 #트러블케어 
06451  0  저도 루나 컨실러 쓰고 있어요!!😆😆 루나 컨실러 커버력 좋고 쉐이드가 다양해서 좋더라구용ㅎㅎ#컨실러 #루나
06452  0  웨이크메이크 무드스타일러 추천드려요 ㅎㅎ저는 갈웜인데 너무 어둡게 하는 건 안좋아해서 04 밸런스드 누드 저의 최애템이에용분위기 내고 싶거나 무겁게 할 때는 01 노멀 브라운,데일리나 누디하게 하고 싶을 때는  04 밸런스드 누드 써요 !#웨이크메이크무드스타일러 
06453  0  이것만 6년째 쓰는중이에용이거 너무 조아요 !#실크테라피
06457  0  저는 돌체 앤 가바나의 피오니를 사용 중인데, 플로럴 베이스의 적당히 스윗한 향기가 나요! 이 제품 뿌리고 나가면 꼭 한 두명은 향수 뭐 쓰는지 묻더라구요 ㅎㅎㅎ
06458  0  웨이크메이크 아이라이너 추천드려용번지지 않고 오일로 지우지 않는이상 정말 안지워져요 ㅎㅎ
06459  0  클리오 프로아이팔레트 조아용 ㅎㅎ
06471  0  에뛰드하우스 메이플로드 팔레트에요!저도 갈웜인데 힛팬 날 정도로 쓰는 그런 추천템입니다!
06472  0  🌟봄웜 라이트 추천쳄🌟제가 추천드리는 제품은 페리페라 올테이크 무드팔레트 #봄바람아너는계획이있구나 제품인데요!!우리 봄웜라들은 눈화장이 진해지면 오히려 탁해지고 칙칙해보이는 느낌 뭔지 아시죠??ㅠㅠ이 제품은 핑크, 코랄, 베이지, 브라운까지 다양한 컬러들이 들어있지만 우유  한방울 톡 떨어뜨린 뽀얀 색감이라 메이크업이 딱해지지않고 맑고 뽀용뽀용하게 할 수 있어요!!봄웜라의 정석이 되고 싶다면 이 제품 꼭 추천드립니당😉😉#봄웜라이트 #섀도우팔레트​
06484  0  쿠션타입이긴 한데 제가 너무 잘 쓰고 있는거라 추천드려요!!체험단으로 받은 제품인데 이번에 다써서 리필까지 샀어용ㅎㅎ핑크베이스 톤업이라 생기있게 톤업시켜주고 자외선 차단기능도 있어요~!제품도 비건제품입니당!!♡#톤업 #톤업쿠션 #톤업선크림
06485  0  나인위시스 톤업인데요,얘는 진짜 수분청량하게 촉촉해요!하얗게 톤업시켜주는데 백탁느낌 없구요,대신 좀 자연스럽게 톤업이 돼요~자외선차단력은 일상생활 차단정도 가능한 정도입니당!#톤업 #톤업크림
06499  0  요론 수세미로 화장실 세면대 닦으면 잘 닦여요 !! 저는 그래서 유통기한 지난 폼클렌징으로 화장실 청소 했서요 ! 락스 냄새 대신 향 좋은 폼클렌징으로 하니까 화장실에 냄새도 좋고 더 잘 닦이는 느낌 나서 더 좋았어용 !!
06503  0  저도 랑방 보라색 제품 가지고 있고, 아리아나 그란데 스위트 라이크 캔디 제품 가지고 있는데 제 기준에서는 랑방보다 더 달콤한 향인 거 같아요 ! 그래서 저는 평소에 랑방보다 더 손이 많이 가는 향수이기두 하구요 !! 정말 추천하는 내 최애 향수임당  ♥ 
06505  1  제가 지금 쓰고 있는 메이블린마스카라에요!
06525  0  브러쉬 세척은 어떨까요?!
06535  0  셀퓨전씨 레이저 썬스크린 100추천드려요!백탁현상 없이 촉촉하게 바를 수 있는 선크림입니당
06539  0  요거요 요거~~!!아리따움 모노아이즈 마이웨딩인데 애굣살에 바르면 광이 촤르르~~
06542  1  찐! 진정템 2개예요!snp 더 시카 앰플과테라피토에이벨 리페어 크림!붉은기와 트러블 진정에는 요 두개 없음 못 살아요 ㅎㅎ
06543  0  브러쉬퍼프 세척리무버가 없을경우나 퍼프나 브러쉬,스펀지같은 미용소도구를클렌징폼, 클렌징워터, 샴푸(무향)를 세척용으로 깨끗하게 클렌징 되어요 미용소도구 천원 이천원 절약 추천입니다^^!
06544  1  다른 마스카라 저리비켜~컬링, 롱래쉬, 지속력 원탑 여기 있습니다!!!"어퓨 본투비 매드프루프 롱앤컬 마스카라" 이게 제 인생템...🌟
06545  0  요즘 유명한 당근패드요 ! 
06546  0  롬앤 쥬시래스팅틴트 21호 딥샹그리아롬앤 제로벨벳틴트 21호 빌런베스트두 제품 다 겨울 딥톤분들에게 추천하는 컬러지만 막상 발라보면 두 컬러의 차이가 많이 난다. 딥샹그리아는 좀 더 웜하고 빌런베스트는 좀 더 쿨하다#롬앤#롬앤틴트#쥬시래스팅틴트#제로벨벳틴트#겨울쿨톤#쿨톤#쿨톤틴트#벨벳틴트#글로우틴트#추천
06547  0  파데프리 톤업크림인데 헌크림으로 사용하시는 분들 많다길래 구매했고 잘 쓰고 있어요위에 더 얹어도 딱히 밀림이나 문제 없구요! 이게 원래 네이버에 넘버즈인만 치면 바로 나오는 제품이었는데 오늘 보니 신제품도 나온 거 같더라구요 잘 비교해보세요 !
06549  1  .
06550  1  얼라이브랩 센텔라 파우더요~!단독으로 여드름 부위에 올려줘두 되구평소 쓰시는 기초제품이랑 섞어서 써도 돼용!
06567  0  삐아 라스트 오토 젤 아이라이너 08 엔젤 추천해드려요!영상으로는 실물이 잘 안담겨서 속상한데ㅠㅠ 발랐을 때 핑크끼랑 흰끼가 돌아서 애굣살에 바르면 좋더라구요!!!💖💖저는 이거 바르고 글리터까지 얹어요 ㅎㅎ #애굣살 #자현티
06570  0  하세야 순한 히알루론산 시카 세럼멜릭서 비건 립 버터달바 워터풀 에센스 선크림사용중인데 세가지 다 너무 좋은데 비건이라 더 좋은 거 같아요!!#비건 #세럼 #선크림 #립밤#자현티
06578  1  전 플린 언리밋 롱앤컬 마스카라 사용해요! 가벼워서 쳐지지도않고 데일리하게 사용하기 좋아요
06579  0  롬앤 피오니 누드 가든으로 연하게 아이 메이크업 하고 애굣살에 홀리카홀리카 페어리파츠 발라줘요!! 그리고 웨이크메이크 어텀뮬리 색으로 입술 발라줍니다! ㅎㅎㅎ#여쿨 #쿨톤 #쿨톤메이크업#자현티
06580  1  요거요요거!!!더마펌 울트라 수딩 토너랑더마펌 바이오 코렉션 앰플 콜라겐 조합이 최고예요!!!전 크림 없이 토너+앰플만 바르는거 좋아하는데 진~~짜 시원하고 진정도 잘된답니다!!앰플은 2번 이상 도포해주면 더 좋아요~~
06583  1  오늘했던 메이크업인데 무쌍은 역시 눈이 트여보이는게 연출하는게 좋은것같아요! 그리고 전 마스카라에 힘을 줍니당
06584  1  요거 두개가 진심 무쌍 구원템...마스카라 빠짝 세우고!! 아이라인 쫘악 빼주면!! 드디어 존재감 있는 눈 완성...❤
06589  0  톤 안가리는 레드립? 하면조르지오 아르마니죠!!요 제품 말고도 조르지오 아르마니는 아주그냥 레드립 러버들의 성지...❤❤
06591  1  여드름엔 더랩바이블랑두 그린 플라보노이드 크림🌿모공을 막지 않고 진정 효과도 좋아서 화농성 트러블에 좋아요👍
06594  0  #메이크업튜토리얼#메이크업#메이크업꿀팁
06595  0  아 요거요 요거~~✔에이지투웨니스 시그니처 에센스 커버 톤업 베이스✔에뛰드 밀크 톤업 베이스둘다 선크림+톤업크림인데에이지투웨니스가 컬러코렉팅 기능이 추가되었어요!
06596  0  핑크 톤업 하면 #에스쁘아 #워터스플래쉬시카톤업선크림🌿은은한 속광+핑크 톤업+시카 진정 까지 담아 파데프리 메이크업에 보다 최적화된 아이템이에요
06598  0  피브 컬러 세럼이요♥️맑은 수채화 발색부터 촉촉한 제형까지 사랑할 수 밖에 없는 클린뷰티템!
06599  0  한때 갈웜인줄 알고 살았던 코덕으로서... 존녜로운 팔래트 2개 추천드립니다!!!✔하킷 레이어 팔래트 1호✔투쿨포스쿨 아트클래스 어쩌구 1호
06602  0  가성비 최고면서 색상도 찰떡인에뛰드 아이브로우 그레이 브라운...회색도 아니면서 쿨~한 브라운 그 자체입니다!!
06603  0  메리몽드 슈퍼트임 5호요!!촉도 탄력있고 얇게 잘 그려져요 ㅎㅎ
06604  1  진정라인이어서 여드름성 피부에 아주 좋아요 !성분도 순하구 트러블 올라온 다음날 이걸로 기초하고 자면 진정되어있어요 ㅎㅎ
06607  1  닥터트럽 파우더 진심 n통템입니다... 성분이 진짜 순~~~해서 모공 막는 느낌도 없고, 유분기 잘 잡아줘요!!
06609  1  인생 아이리무버 = 바닐라코 립앤아이 리무버!#바닐라코 #아이리무버
06614  0  어뮤즈하구 언리시아!!제가 진~~~짜 애정하는 비건뷰티 브랜드예요!!이중에 특히 "어뮤즈 듀 벨벳 틴트" 이거 미쳤습니다... 촉촉한데 벨벳질감이구 안묻어납니다...!!!!!
06623  0  저두 화장대... 는 없어요ㅠㅠ글픽에서 준 상자와에뛰드 박스에다 정리하는 편!!
06624  0  제가 애정하는 TOP3 향수!랑방 어 걸 인 카프리,헉슬리 모로칸 가드너,엘리자베스아덴 화이트!
06625  1  스팟은 #아크네스 스팟 클리어 젤로 정착! 살짝 끈적하게 발려서 메이크업하심 아침엔 노노! 그리고 아로마티카 티트리 오일 정말 좋아용 지성 + 트러블이 쓰기 좋고 여드름 많이 날 때 세안 > 티트리오일 얼굴 도포 > 린제이 모델링팩 티트리 하면 진정+수분+결+얼굴환해짐 ! 트러블 많이 나는 피부라면 #모델링팩 강추입니동
06627  1  클리오 마스카라에서 갈아탄 뮤드 마스카라! 섬유질이 강하지 않아서 파리다리처럼 뭉치지도 않고, 무엇보다 제형이 엄청 가벼워서 쳐짐이 없어요!❤️#뮤드 #마스카라 #마스카라추천
06631  0  요기는 제 이너뷰티존!석류콜라겐 먹구있는데신거 좋아하시면 엄청 잘 드실 듯 해욤!!저두 거의 다 먹었죠 ㅋㅋ
06637  0  #아크네스 스팟 클리어 젤! 가볍고 산뜻하게 발리고 다음날 바루 진정되어요. 곪을 애는 확 곪기고?? 나올락말락 하는 애는 뾰족하게 만들어줘요 빠른 처리가 가능합니당 ㅋㅋㅋㅋ
06641  0  20대 초충반 분들이 뿌리고 다니면 너무 좋을 것 같은 달달한 프루티플로얼 계열 향수인 디올 블루밍부케 추천해요!😍#디올 #블루밍부케 #향수추천
06646  0  요렇게 두개요!첫번째껀 연고형 크림이고두번째껀 진짜 연고예요!!!✔테라피토에이벨 오인트먼트✔닥터올가 라포랩 센텔라스카 바질 연고 
06647  1  #멘소레담 손톱 영양제 #윀멬 네일 네일리무버 - 그냥 충동구매함#아이소이 마스크팩 요건 지난번에 써봤는데 잡티는 모르겠구 아침에 피부 짱좋아져서 재구매, #코스알엑스 팩은 어제 레이저해서 진정 재생용으로 첨 사봄 #소비일기
06649  1  저도,, 오늘 일하다가 충동 구매한 올영s 던져보아요••
06651  1  어뮤즈 듀 젤리 비건 쿠션이요~~!!촉촉하고 시원하고 다해요..♡커버력은 적지만 피부표현이 미쳤...❤
06652  0  깔끔! 부드러운 향수 3개 추천해요~~✔랑방 어 걸 인 카프리✔헉슬리 모로칸 가드너✔엘리자베스아덴 화이트 어쩌구
06654  0  더마펌 수딩 토너와더마펌 콜라겐 앰플이요!콜라겐은 앰플에만 든 걸로 알지만 두개 조합이 시원하고 촉촉해서 공유해요!
06656  0  요즘 자꾸 갈웜이 되고 싶어지는데...! 그때 사용하는 팔래트예요!!하킷 레이어 팔래트 1호와투쿨 아트클래스 1호!모두 부드럽고 색감 짱...♡
06659  0  프라이머 입문템으로 강추!!코드글로컬러 픽스온 프라이머입니당~!!가볍게 모공을 부드럽게 커버하는데 단점은...향이 넘 짙어요... 그치만 가성비 좋으니 암오케이., 
06661  0  가성비 갑 코드글로컬러 픽스온 프라이머예요!!보송하게 모공을 커버해서 넘 좋지만...단점은... 향이 좀 난다... 하지만 국소부위에 사용하니 암오케이...
06678  1  모니터용 클리닝티슈 먼지만 제거시 테이블이나 서랍등 어느 곳 닦는것은 다 가능해요^^!
06682  1  저는 최근에 오늘드림으로 일리윤 세라마이드 아토 탑투토워시 구매했어요~~
06688  1  디오디너리 나이아신아마드10%+징크1%벌써 세통째 쓰고 쟁여놓면서 쓰고있어요. 유수분조절과 미백에 효과가 있다고 해서 써봐는데 개인적으로 얼굴 피지개선에 도움을 많이 받았습니다😊
06697  1  베네피트 프로사이슬리 잘 쓰고 있는데 비싸서 맨날 대체품으로 싼 다른 브로우들 썼거든요.. ㅠㅠ 근데 확실히 이걸 이길 수 없더라구요! #베네피트 #아이브로우 #자현티
06701  0  요거 너무 예뿐 거 같아서 사고 싶은데처음 보는 브랜드여서 고민돼용!! 
06702  0  이니스프리 톤업 노세범 선스크린 제가 진짜 열통 넘게 쓰고있는 제 인생선크림입니다! 살짝 핑크빛이 돌아서 자연스럽게 피부톤을 정리해주고 이름처럼 노세범으로 보송하게 마무리되는 제품이에요!
06703  1  #오늘드림 은 #에뛰드 모음#에뛰드 신상 #섀도우팔레트 플레이톤 아이팔레트 #캐시미어모브 랑 #누드밀크티 데려왔어요•_• 컬러 고민하다 둘다 지름 ! 아직  필름 안 떼서 색이 히끄무리하게 나왔네용ㅠ 사고 보니 두개 컬러감 차이가 별로 없어서 괜히 2개 샀나 했는데, 찍고보니 다르네용! ^_^ 그냥 내 눈이 막눈이었던 걸루.. 에뛰드 섀도는 첨이라 설레용•_•#속눈썹영양제 는 베리풀에서 언급 많았어서 코스노리랑 고민하다가 에뛰드 1+1 행사라 픽 ! 처음 써보는데 효과 좋음 공유할게여
06716  1  [클리오]킬 커버 시카 세럼 쿠션‼️ 추천드려용클리오 제품이라 커버력도 짱짱하면서 수분감 넘쳐요!!
06724  1  스킨으로 [나츄리에 하또무기 스킨 컨디셔너]를 사용해줘요!율무씨로 만들어진 스킨이라 순하고 진정에 도움이되어요!! 저는 요 스킨을 화장솜에 챱챱 묻혀서 피부에 올려놓고 그 다음으로 크림을 발라줍니당 :)그 다음 크림으로 브링그린의 티트리 시카 수딩 크림을 발라줘요!!티트리 성분이 함유되어 있어서 트러블 피부에 효과적이에요!!저는 좁쌀 여드름이 올라온 날 밤에 오 수딩 크림을 듬뿍 바르고 자고 일어나면 다음 날 아침에 여드름이 많이 가라앉고 사라지더라구요!! 
06728  0  진짜 진짜 강추합니다에이블랙 마스카라 슈퍼볼륨!!!!
06729  0  예전에 각질고민인가?에 올렸던 클립 재사용 합니당기초제품으로 모공 고민은 클렌징, 각질제거, 유수분밸런스 + 자극 시 진정 정도인 거 같아요. 즉 자극이나 피지 배출 못해서 모공 커지는 거 막아주는 거.레티놀은 피부에 맞기만 하다면 피부 재생 속도가 좋아지기 때문에 노화 예방 + 각질순환 + 쫀쫀피부에 큰 도움이 됩니다+ (합리적) 피부과 신봉자라 써마지 시술(연 1회) 주기적으로 스킨부스터 맞는 거 추천해요! 전 필러 보톡스 같은 얼굴 변형 시술에는 관심없고 피부 튼튼 & 재생에 관심많은 사람입니당#레티놀 #스티바연고 
06773  0   저는 롬앤 블러 퍼지 틴트 중에서[ 06 모비쉬 , 07 쿨 로즈 업 ] 추천해요 ! 제 친구가 쿨톤이고 롬앤 연지보라를 자주 쓰더라구요 〰 그래서 제가 이 두가지를 추천해줬었는데 친구가 구매를 해보더니 정말 마음에 든다고 쿨톤을 위한 컬러 같다고 하더라구요 ! 사실 제 생각에도 쿨톤 분들한테 찰떡인 색상같았어요 😆 특히 07 쿨로즈업은 제가 올리브영 알바할 때 쿨톤이신 분들 사이에서 엄청 유명하고 인기 많은 색상이었어요 ! 한번 색상 보시고 마음에 드시면 구매해보세용 ! ☺️#색조#롬앤#틴트#추천#ssong
06774  1  저는 일주일전에 에스쁘아 룩북이랑 바닐라코 파데 19호 크림을 샀는데 확실히 둘 다 쿨톤템으로 너무 예뻐요 에스쁘아 룩북이 왜 인기있는지 바로 납득가버렸네요..🌸🌸#올리브영 #쿨톤
06775  1  롬앤- 브라이트닷 에디션🌺 너무 이뻐요ㅠㅠ 못버려...어반디케이- 어반디케이는 뭔가 그냥 못 버리겠어요!?❤️‍🩹제이에스티나- 이거 빛각도따라 보라빛이 너무 예쁘게 빛나요ㅠㅠ💜라네즈- 한정판.. 못버려요ㅠㅠ💖더페- 라이언을 어케 버려요!?🦁
06777  1  릴리바이레드 나인투 나인 서바이벌 컬러카라[ 모카 브라운 ]라벤터 같은 연보라 팔레트 색상에 너무 잘 어울리는 쿨톤 마스카라예요! 포니님이 바르시는 거 보고 너무 예뻐서 사용했던 팔레트랑 마스카라까지 샀는데 주변에서 다들 뭐 쓰냐고 물어봐요..! 추천드립니다
06780  1  [ 샤넬 레 베쥬 쿠션 ] 추천드려요 ! 저도 겨울만 되면 건성이신 분들처럼 얼굴이 되게 건조해지더라구요 ! 이번에 샤넬 레 베쥬 쿠션으로 바꾸고 나서 얼굴이 촉촉하고 피부에 광이 되게 자연스럽게 나서 피부가 예뻐보이고 건조하지도 않았어요 ! 특히 쿨링감이 살짝 있어서 얼굴 열감도 같이 내려가더라구요 ✔️ ( 사실 레 베쥬 쿠션은 들뜸이나 열감이 하나도 없어서 제 애장템이 되었답니당 😎 )#쿠션#샤넬#레베쥬#추천#ssong
06786  0  #여름쿨톤 #아이메이크업 #가닥속눈썹
06789  0  아임미미 핑크 블러 톤업 선베이스 강추드려요!!요고 손으로 슥슥 발라도 결자국이나 들뜸 없이 예쁜 적당하 광만 남고 밀착이 잘 돼서 넘 좋아요!!제가 써본  톤업크림 중에 베스트에요❤️
06791  1  99% 내돈내산 쿠션들,,그리고 99% 지분이 더페이스샵 ㅋㅋㅋㅋㅋㅋㅋ더페 덕질 엄청 했었을때 콜라보 제품만 나오면 다 사재꼈었는데,, ㅎㅎ 심지어 3개씩 사고 그랬어요 ㅎㅎ아직도 그리운 제품은 저기 와죠스키 모양에 짝꿍이었던 cc 어쩌구 쿠션,, 그거 진짜 지금 나와도 피부결 세련되고 고급진 쿠션인데 ㅠㅠ 온고잉해줬으면,, 이 쿠션만 10개 쓴듯.
06792  1  촉촉쿠션 + 코시국 쿠션으로 항상 추천하는 맥 스튜디오 픽스 쿠션,,요고 피부 넘 예뻐보이는데 마스크에서도 예쁘게 살아남아줘서 중요한 일 있을때 필수로 사용해주는 쿠션이에요!!꼭 한번 써보십사,,❤️
06793  0  거의 제 인생 첫 팔레트인데 색구성도 넘 예쁘고 구하기도 쉽지 않아 유통기한 훨 지났지만 가지고 있어요 ㅎㅎ더밤 누드 듀드 팔렛인데밑줄에 쉬머 글리터 2개가 딱 하이라이터 재질이에요!!이거 광대에 쓸어도 예쁘다는 ㅠㅠ눈 밑 애교살에는 완전 더 환영이죠❤️
06794  0  제가 쓰는 제품들만 모아놓은 공간인데도 엄청 많죠><색조칸, 베이스/글리터칸으로 구분해놨어요❤️❤️다 애정하고 있숩니다,,
06796  0  믹순 콜라겐 좋아요!!바르는 순간 일단 코팅되는 느낌~~제가 전에 리뷰한거 살짝 첨부합니당 ㅎㅎ이거 다른곳은 하이드롤라이즈드 50% 이정돈데 믹순은 100%에요!! 
06797  0  모공커버는 모공브러쉬만 쓰면 거진 다 해결되더라구요!!저도 모공 브러쉬 쓰고 베이스 문제 거의 해결했어요 ㅎㅎ대표적인걸로 더툴랩 브러쉬 가져왔는데 다른 모가 빽빽한 브러쉬들 아무거나 앵간하면 다 좋았어요!
06798  0  요고 루나 뷰런데 곡률 21정도 되시면 추천드려요 = 시세이도 뷰러 잘 맞으셨다면그거보다 훨씬 부드럽고 예쁘게 찝히는게 손 감각부터가 달라요!!있으면 무조건 고무리필이랑 같이 쟁여놔야해요 ㅠㅠ
06799  1  저도 패드 유목민이었어요!어성초패드나 코스알엑스나 순한 패드들도 써봤는데 이것만큼 손이 많이 가는게 없는더라구요!올영알바생으로 적극 추천드려요🔥 처음에 이게 너무 많이 팔려서 궁금한 마음에 사봤는데,,, 제 주변 친구들한테도 다 영업했습니다◡̈ 일단 진정이랑 보습도 좋은데, 패드가 두꺼워서 반으로 찢어서 쓸 수 있어요! 가성비가 미쳤습니다•••• 💖크기도 큰 편이라 저는 팩으로 5분동안 올려주고 가볍게 닦아줍니당😊#패드추천 #당근패드 #스킨푸드 #진정패드
06800  0  초보자도 쉽게 쓸 수 있는 젤 타입 브로우 마스카라인 라카 제품이에요막 써도 실패 없어요!!펜슬로 틀 잡아주고 그 위에 눈썹 색 바꿔주면서 결까지 살려줄 수 있어요~~
06802  1  올리브영 알바생이 소심하게 추천드려봅니당!🤍이번에 에뛰드하우스랑 유튜버 재유가 같이 만든 신상 팔레트 진짜 색감이 미쳤더라구요!!블러셔도 같이 있어서 진짜 실용템!🤍웨이크 메이크는 색상이 많고 핑크핑크해서 넣어봤습니당가성비 굳굳👏🏻💖에뛰드하우스-피치거베라(피치피치 복숭아, 진짜 무난하고 실용적인 색상 조합)-캐시미어 모브(대세 모브컬러, 얼마전에 이걸로 메이크업 해봤는데 진짜 예뻐요,,)-누드 밀크티(정말 데일리 무난템! 막 발라도 무난하고 예쁜 색상)💖웨이크메이크-생기 블러링(꾸준히 팔리는 아이템, 진짜 다 예쁜 핑크라서 거를 색상이 없어요🥺)#섀도우추천 #섀도우팔레트 #팔레트 #색조 #아이메이크업 #에뛰드하우스 #웨이크메이크 #재유
06804  0  얘 수분감 완전 장난 없쥬~~어뮤즈 듀 틴트 11호 복숭아에요완전 수분 그 자체인데 묻어남도 많이 없고 지속력도 예쁘게 좋아요!!이거 바르고 나갈때마다 뭐 발랐냐고 다들 물어봄 ㅎㅎ
06805  0  물막만 싸악 올라오는 예쁜 틴트에요릴리바이레드 글래시 레이어 치키피치!! 봄웜 찰떡 컬러라 한창 바깥 약속 있을때 무조건 바르고 다니고 가지고 다니던 제품이에요입술이 넘 편하고 얘는 묻어남이 아예 없어요
06809  0  단연 컬리스튜디오 임다❤️요고 진짜 마스크써도 빳빳하게 살아있고 화이바 적당히 있어서 길어지고 또렷하고 그냥 마스카라의 지존입니다 ㅎㅎ강추드려요🍊
06810  0  콜라겐을 입힌듯 반딱거리면서 지속력 좋은 16브랜드의 후르츄 라인 틴트에요요고 전색상 다 있는데 봄웜이라 특히 요 자몽젤리가 젤 상큼하고 예뻐서 요 컬러로 가져왔어요제가 추천드린 요 3가지는 외출 필수템이에요!!
06835  1  전 요즘 이걸로 관리해줘요!
06837  0  예전에는 이런 느낌으로 화장 했습니당… 선생님들 부탁드려요 ㅠㅠ#미샤브라운팔레트 #나스오르가즘 #어퓨이제그만사과해 #이제그만사과해  #볼터치 #코랄 #웜톤 
06852  1  구달의 어성초 패드요! 처음 어성초릉 써봤던 건데 너무너무 좋더라고요! 너무 물같이 흐르는 갓도 싫고 면이 너무 건조해서 피부가 자극받는 것도 싫었는데 이 패드는 너무 건조하지도, 너무 축축하지도 않았어요. 작년 여름에 제주도를 갔었는데 그 때 냉장고에 패드 넣어두고 아침에 팩처럼 붙여주니 전날 너무 익었던 피부가 가라앉는 효과도 뵜답니당! 💚
06857  1  홀리카홀리카 칫솔카라 추천드려요🤎요번에 롱앤컬 브라운 컬러 나왔는데 유수분 번짐 없고 컬링력도 짱짱해요👍
06858  0  클리오 익스트림 젤프레소 펜슬라이너 5호 뮤트브라운 컬러 추천드릴게요! 발림성과 지속력이 아주 우수해요!색상도 아주 자연스러워서 인위적인 느낌이 나지 않는답니다!!
06859  1  스트라이덱스 패드 쓰고 모공이 전체적으로 관리가 잘되고 있습니다!피지가 줄어드니 블랙헤드도 자연스레 감소되더라구요
06886  1  저는 마녀공장 클렌징 오일 쓰는데세정력도 좋고 블랙헤드에도 괜찮았어요!! 지금 할인하는 거 같네요! 😮😮아니면 올리브영도 종종 할인하더라구요! 아무튼 전 이거 추천합니다 ฅᐢ..ᐢ₎♡#마녀공장 #클렌징오일 #블랙헤드 #자현티
06890  1  전에 코스알엑스만 6통 넘게 쓴 사람으로 이거 추천드려요!지금은 다른 거 써보고 싶어서 니들리 제품 쓰는데 딱히 좋은지 모르겠어요!코스알엑스가 저는 더 맘에 들어요!! 건성/지성 나눠서 되어있어서 더 좋은 거 같아요! #코스알엑스 #닦토 #토너패드 #자현티
06917  1  데이지크 무드 업 마스카라 롱앤컬  초코브라운 좋아요! 가볍게 발리고 자연스럽게 속눈썹 연출할수있어요
06921  1  오일은 아닌데 나인위시스 라이스 파우거 폴리쉬 추천드려요! 순하게 각질제거도 되고 블랙헤드에도 효과 좋더라고요
06929  1  다랩 바이 블랑두 그린 플라보노이드2.5패드요~~ 순하고 얇아서 붙여놓기 좋아요!
06947  1  헤라 센슈얼 스파이사 누드 글로스 는 어떨까요~? 전 란제리컬러쓰는데 갈웜이면 462호나 382호가 좋다하더라구요
06978  1  이 제품을 사용하고 난 후로부터 피지분비가 상당히 많이 줄어들었어요! ㅎㅎ 자연스레 진정도 되고 결정리되면서 좁쌀, 화농성 여드름까지 없어지더라구요. 
06979  1  3통째 사용중인 키노닉스 양배추패트 추천해요!! 내용물도 순하고 자극 없이 닦을 수 있어서 완전 좋아요👍🏻
06997  1  가을 웜 립스틱 찾으시길래 제가 가을 웜이라서 제가 쓰는 걸로 추천 드려요 ! ㅎㅎ1. 맥 루비우 정말 유명한 립스틱이죠 ? ㅎㅎ사실 루비우가 사람들 입술 온도에 따라 색상이 달라지긴 하지만 제가 발랐을 때는 오리지널 레드더라구여 ! 💄제 최애템 입니당 ㅎㅎ2. 샤넬 루즈 알뤼르 벨벳 엑스트렘 #112 샤넬 립스틱 중 저는 112번이 제일 저한테 잘 맞는 레드더라구여 !💄그래서 가을 웜이시면 색상이 잘 맞으실 것 같아요 :)( 요즘 매일 바르는 레드 립스틱이랍니당 ㅎㅎ )두개 다 한번 테스트 해보시고 구매해보세용 〰#화장품#립스틱#가을웜#추천#ssong
07002  0  클립으로 메이크업 공유해줘요❤️🍊
07028  1  롬앤 배러댄팔레트로즈버드가든 추천드려요!!심플리핑크와 느낌이 비슷한데 심플리핑크보다는 채도가 살짝 낮지만 데일리로는 이제품이 더 손이 많이가요!!💖
07029  0  에스쁘아 모브미요!!아이부터 쉐딩 블러셔까지 사용할 수 있는 컬러구성으로 겨쿨 추천드려요💓
07031  1  냄새지속력👍
07033  0  어뮤즈 듀 젤리 쿠션 촉촉하고 피부표현 이뻐요❤
07035  1  조르지오 아르마니 벨벳이요❤콕콕박힌 금펄이 촤르르... 이뻐요!!
07036  1  ✔️일리윤 울트라 리페어 크림✔️일리윤 세라마이드 아토 집중 크림둘 다 무향이고 아토 집중 크림이 리페어 크림보다 가벼운 느낌이어서 전 평소에 아토 집중 크림을 사용하고 정말 건조한 날에는 리페어 크림을 쓰고 있어요!
07037  0  에뛰드하우스 음영 컨투어 휠 2호 딥 컨투어링 (영상보다 옅은 붉은기 빠진 색입니다!)옛날 이사배님 영상에서 보고 따라 샀다가 만족하면서 아직까지 재구매하면서 사용하고 있는 제품이에요!
